Video URL,Comment Number,Comment Text
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,8,Very aggressive gameplay
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,9,İyi seyirler
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,10,0:33  0:33
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,11,Yesterday Live
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,12,"122 kills?? Bro didn’t land in Pochinki, he landed in Heaven’s lobby!"
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,13,Zenos bro face reveal !
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,14,ZENOS the only one
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,1,Tank you for 43 subscribe
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,15,Good game bro
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,16,Thanks for 931 subscribers
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,17,Best pubg player in my eyes
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,18,Team mate hacker
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,2,1
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,19,First
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,20,Love you bro
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,21,Turkish yalla loby
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,22,Best playing ️
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,23,love from india
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,24,I've seen first match yesterday live stream
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,25,Zenos mata boot gringo...queria q meu servidor fosse igual ao seu zenos..aqui são poucos plays no seu servidor 80% é play no meu 10% ... mó vontade de pegar uma partida boa
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,26,Jay shree Ram bro
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,27,HELLO BRO GOOD PLYEN AND GAME
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,3,Unbelievable game play  u r nbr one player in the world love u bro
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,28,Thanks for 34 subscribers
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,29,I am here bro
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,30,Face reveal
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,31,Lovu
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,32,Reis sesini aç videoların en az 10 kat daha fazla izlenilir emin ol
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,33,Zenossssssssssss
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,34,where are you fromm
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,35,Bro reveal plz
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,36,Try conqueror lobby
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,37,Please mobile sensitivity setting  reveal bro
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,38,come to Asia sever  Europe sever is too easy
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,39,You are a hacker.
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,40,Nice
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,41,I m good
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,42,Y ese ambot crac
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,43,Thanks for 524 subscribe
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,4,Essa segunda partida foi sensacional muitos quadros humilhados mais uma morte trágica
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,44,0:34 aimbot???? 0:34
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,45,Bro chillin in bot lobby lmao
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,5,Ooo Yellow Gun Animation
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,46,top
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,47,
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,48,Over price look bhi etna achha nahe
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,6,Nice gameplay bro love from Pakistan
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,49,"BF6
https://youtu.be/WFQ4L30-4Qs?si=m1tGXRS6Fa9xKXEZ https://youtu.be/WFQ4L30-4Qs?si=m1tGXRS6Fa9xKXEZ"
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,7,Big fan bro love you from tripura
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,50,эпилепсия
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,8,21:50 ???????? 21:50
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,9,Laib
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,10,Trotz from TÜRKSH
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,11,Very Dangerous sniping bro beautiful shots
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,12,Osm gameplay brother ️
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,13,Face reveal
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,14,Hard work  brother
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,15,pls remove weapon switch effect its disturbing and annoying
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,16,Verry dangerous
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,17,Your gameplay
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,1,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,18,Bro ur divice name plz iam ur big fan
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,2,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,19,36 subscriber ho gaiya hai bro love you  all your subscriber
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,20,Wow nice gameplay brother
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,21,Nice sort  gameplay is the best
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,3,. Riyal war games play... Very hard ️️️ gaming video brother..........o.s.m...riyal faith....is riyal  fatih ...big fan... brother..big .....fan....
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,22,Trotz abim mükemmelsin
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,23,Love from kadam Bhai
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,4,
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,5,Good gameplay bro 🇮🇳
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,24,"Awesome,my brother,like your video"
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,6,Thanks for 552 subscribe
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,25,Nice game play
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,7,02:25 02:25
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,26,Trotz + cyrex = ️
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,8,Nice bro
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,9,Big fan
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,10,Semangat gan
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,11,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,27,21:49 ?????????????? 21:49
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,28,i like ur videos im from lebanon and i have a small question do u use ipad or cell phone
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,12,
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,13,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,29,8:16 sugar baby scape  8:16
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,14,Big fan bro
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,30,Tamam
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,15,Bro big fan love from india.
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,31,You're so cool bro
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,16,Abi seviliyosun
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,32,Damn bro is fast
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,17,Hai
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,33,The only crazy one in Pubg
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,18,Yo first comment
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,34,"1 squad 
Solo Trotz️"
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,19,Love u bro
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,35,Daily watching
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,20,Love from india
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,21,28 كيل ممبعد يجي تركي يغدر
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,36,
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,22,First cmnt
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,23,Live ana ka time pak gaya
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,24,First view!!!
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,37,Love from me my bro
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,25,Love from India 🇮🇳
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,38,Good play
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,26,İlk
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,27,هل في احد يشتاق إلى بوبجي في2018
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,28,What you did at 2:10 2:10
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,39,My favourite player in pubg world
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,29,Hlo sir I need your help my bgmi I'd was hacked I spend it around 4.5 lakh in my collection please help me bgmi was not taking action anymore please help
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,30,Fatih adamsin ...
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,40,
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,31,Nice gamplay bro please 1vs1 with star captain please ok
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,32,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,41,
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,33,
https://www.youtube.com/watch?v=6mWTizsevLM&pp=ygUEUFVCRw%3D%3D,34,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,42,You are  ok BRO
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,43,Happy birthday trotz bro
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,44,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,45,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,46,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,47,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,48,why you changed your nick
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,49,Another video Another comment please  your sensitivity and settings brooo
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,50,Control and sensi video
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,51,Gg
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,52,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,53,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,54,ANOX BABANYN HESABY
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,55,1
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,56,
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,57,Trotz oynuyor ağa ya
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,58,Abi hesap seninmi
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,59,Broo please sensitivity
https://www.youtube.com/watch?v=XaoRWJW0VnQ&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,60,ليش متخلي حساسيتك
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,1,"I have a question 
How to get bot lobby everytime?"
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,2,Please show us your lobby and your collection video
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,3,Thank you for 100 subscribe
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,4,ap kider te lizo bai ham ap ke piche gom rahe te
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,5,Well done! Your gameplay was full of fun and action.
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,1,Op bro nice big fan
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,6,Enemy don't even know how to play
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,7,joga muito
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,2,Broo yr Isniper short 2 gd
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,8,متابع من سيزن ٩من من العراق 🇮🇶
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,3,Bhai ye youtube ko kya ho gaya. Title channel logo subscribe button like sab kuch badal gya
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,9,اولللل
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,10,Hii bro
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,4,Dayless in the thumbnail
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,5,"from Mizoram
Wow.. Perfect 🩵"
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,11,Good game play brother
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,12,"Biz ne kadar hızlı inersek aşağısı dolu oluyor, bunda nasıl aşağıda adam yok?"
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,6,"Love U  RICH  I’m your biggest fan 
Your gameplay is still good"
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,7,"Woah, bro is moving like on pc with mobile
How he run and shoot and aim altogether?? With such precision. What's more, the gun is like no recoil

It's like magic"
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,13,The amount of unrealistic things that are added to the game makes me wanna
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,8,Big fan bro. I see old video
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,14,
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,9,Nice game play
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,15,
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,16,So speed hand camp
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,17,First bro please
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,18,Bhai kabhi live aao
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,19,Bronze lobby brroo
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,20,First
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,21,Nice account bro
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,22,
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,10,Bro i am from India Big fan
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,23,hi I
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,11,So talented X__X
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,24,You have skills and skins but why are you playing in bot or new player lobby
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,12,Senin için ölürüm
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,25,Good news
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,13,
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,14,Best
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,26,Lizo AMR lion
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,27,500 kere 1. şahıs 3. Geçtiğin için ne oyun keyfi veriyorsun nede başka bir şey artık ne lıke atarım nede abone olurum
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,15,
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,28,یوسی میخام
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,29,Thankyou for 8 subscribe
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,16,Wow
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,30,یوسی برام نمیزنی
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,17,Hi rich
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,31,So bad lobby
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,18,Amir Aao Ana
https://www.youtube.com/watch?v=WAVx79HrZeE&pp=ygUEUFVCRw%3D%3D,32,
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,19,Bro Big Fan
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,20,เยี่ยม️
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,21,Ok bro
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,22,"Gg 
Love from iran  🇮🇷"
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,23,
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,24,
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,25,
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,1,1:08* what a reflax broooo* 1:08
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,26,
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,2,I:08 what a reflex bro
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,27,65 kill 3 game
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,3,15:26  15:26
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,28,11:30   best moment 11:30
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,4,"Ah dostum, sana olan aşkımı ne zaman hissedeceksin? Seni gerçekten seviyorum.🫠️‍"
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,29,Uzbekistan 🇺🇿
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,30,Pls bro can you teach me pls
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,5,How are you brother ️️
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,31,Bro that's not BGIM that's PUBG
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,6,Again down anime show emot bro
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,32,How do you make the videos
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,33,India se koan koan hai....Like
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,7,You Are realy very Good
https://www.youtube.com/watch?v=qgN_R2Lvhyo&pp=ygUEUFVCRw%3D%3D,34,Hi
https://www.youtube.com/watch?v=-PdxQVzVZBE&pp=ygUEUFVCR9IHCQkDCgGHKiGM7w%3D%3D,8,Bro your Turkish server
